Hit,Title,Artist,Featuring,Artist_Feat,lookup,available_markets,release_date,total_followers,genres,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
0,She Will Be Loved,Maroon 5,0,Maroon 5,She Will Be Loved Maroon 5,177.0,2002-06-25,39301786.0,['pop'],86.0,0.0596,0.706,257133.0,0.713,0.0,0.0,0.132,-5.512,0.0301,102.037,4.0,0.544
0,White Flag,Dido,0,Dido,White Flag Dido,181.0,2003,1501178.0,"['new wave pop', 'pop rock']",73.0,0.347,0.509,240040.0,0.537,7.29e-06,5.0,0.0805,-6.834,0.0384,170.03,4.0,0.311
0,Heaven,Los Lonely Boys,0,Los Lonely Boys,Heaven Los Lonely Boys,184.0,2004-11-16,74594.0,[],47.0,0.376,0.653,226960.0,0.816,1.61e-06,11.0,0.0754,-6.373,0.0638,91.894,4.0,0.802
0,It's My Life,No Doubt,0,No Doubt,It's My Life No Doubt,184.0,2003-01-01,2409746.0,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",68.0,0.00264,0.606,225867.0,0.75,0.000788,8.0,0.321,-4.535,0.0306,126.316,4.0,0.771
0,Pieces of Me,Ashlee Simpson,0,Ashlee Simpson,Pieces of Me Ashlee Simpson,99.0,2004-01-01,900690.0,"['dance pop', 'post-teen pop']",49.0,0.0572,0.505,217440.0,0.799,0.0,2.0,0.11,-4.286,0.0773,174.001,4.0,0.772
0,Leave (Get Out),JoJo,0,JoJo,Leave (Get Out) JoJo,184.0,2004-06-22,2244649.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",63.0,0.161,0.697,242840.0,0.565,4.73e-05,5.0,0.082,-6.899,0.201,87.043,4.0,0.457
0,Milkshake,Kelis,0,Kelis,Milkshake Kelis,182.0,2003-12-05,535457.0,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",64.0,0.00986,0.881,182627.0,0.774,0.0346,1.0,0.206,-6.068,0.0439,112.968,4.0,0.759
0,Splash Waterfalls,Ludacris,0,Ludacris,Splash Waterfalls Ludacris,176.0,2003-01-01,2506487.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77.0,0.101,0.734,290760.0,0.846,0.0,11.0,0.233,-6.102,0.409,145.894,4.0,0.702
0,Jesus Walks,Kanye West,0,Kanye West,Jesus Walks Kanye West,184.0,2004-02-10,19114414.0,"['chicago rap', 'rap']",91.0,0.614,0.637,193733.0,0.834,0.0,3.0,0.317,-4.686,0.323,87.312,4.0,0.715
0,Locked Up,Akon featuring Styles P,1,Akon ,Locked Up Akon ,184.0,2006-01-01,3554929.0,['dance pop'],81.0,0.0255,0.828,235067.0,0.58,0.0,7.0,0.103,-4.395,0.0941,89.973,4.0,0.407
0,All Falls Down,Kanye West featuring Syleena Johnson,1,Kanye West ,All Falls Down Kanye West ,184.0,2004-02-10,19114414.0,"['chicago rap', 'rap']",91.0,0.149,0.657,223507.0,0.734,0.0,8.0,0.139,-4.832,0.484,91.03,4.0,0.434
0,Toxic,Britney Spears,0,Britney Spears,Toxic Britney Spears,184.0,2003-11-13,11778253.0,"['dance pop', 'pop']",82.0,0.0249,0.774,198800.0,0.838,0.025,5.0,0.242,-3.914,0.114,143.04,4.0,0.924
0,Salt Shaker,Ying Yang Twins featuring Lil Jon & the East Side Boyz,1,Ying Yang Twins ,Salt Shaker Ying Yang Twins ,184.0,2003-09-16,972713.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",64.0,0.0509,0.884,252440.0,0.697,0.0,11.0,0.094,-6.022,0.128,101.965,4.0,0.322
0,With You,Jessica Simpson,0,Jessica Simpson,With You Jessica Simpson,184.0,2003,1183694.0,"['dance pop', 'post-teen pop', 'urban contemporary']",54.0,0.0923,0.553,191827.0,0.756,0.0,0.0,0.215,-4.583,0.108,94.487,4.0,0.605
0,Meant to Live,Switchfoot,0,Switchfoot,Meant to Live Switchfoot,184.0,2003,644455.0,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'worship']",60.0,0.00575,0.397,201373.0,0.903,1.6e-06,2.0,0.362,-4.577,0.0457,151.551,4.0,0.556
0,I Like That,"Houston featuring Chingy, Nate Dogg and I-20",1,Houston ,I Like That Houston ,184.0,2004-01-01,10135.0,['pop rap'],46.0,0.0154,0.797,236520.0,0.502,0.0,10.0,0.1,-3.925,0.0968,106.997,4.0,0.385
0,Sorry 2004,Ruben Studdard,0,Ruben Studdard,Sorry 2004 Ruben Studdard,184.0,2003,160902.0,"['contemporary r&b', 'gospel r&b', 'neo soul', 'r&b', 'urban contemporary']",46.0,0.0734,0.711,261907.0,0.475,0.0,9.0,0.332,-7.394,0.0633,129.934,4.0,0.458
0,My Happy Ending,Avril Lavigne,0,Avril Lavigne,My Happy Ending Avril Lavigne,184.0,2004,9463905.0,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",77.0,0.00136,0.414,242413.0,0.936,0.0,2.0,0.369,-2.407,0.0758,170.229,4.0,0.74
0,On Fire,Lloyd Banks,0,Lloyd Banks,On Fire Lloyd Banks,74.0,2004-01-01,1219917.0,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']",64.0,0.0923,0.759,187280.0,0.825,0.00057,8.0,0.24,-4.289,0.22,94.857,4.0,0.429
0,Roses,OutKast,0,OutKast,Roses OutKast,184.0,2003,2126618.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",75.0,0.0482,0.751,369573.0,0.708,1.85e-05,0.0,0.107,-5.653,0.0545,108.97,4.0,0.509
0,Walked Outta Heaven,Jagged Edge,0,Jagged Edge,Walked Outta Heaven Jagged Edge,184.0,2003-10-07,1920038.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",63.0,0.573,0.67,270880.0,0.616,0.0,10.0,0.0535,-6.123,0.225,120.129,4.0,0.523
0,Lose My Breath,Destiny's Child,0,Destiny's Child,Lose My Breath Destiny's Child,183.0,2004,6063791.0,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",73.0,0.00727,0.814,242013.0,0.899,0.219,1.0,0.0979,-5.958,0.0637,119.011,4.0,0.545
0,My Band,D12,0,D12,My Band D12,184.0,2004-01-01,2637632.0,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",66.0,0.497,0.851,298773.0,0.849,2.05e-06,1.0,0.116,-3.383,0.0828,120.014,4.0,0.844
0,I'm Still in Love with You,Sean Paul featuring Sasha,1,Sean Paul ,I'm Still in Love with You Sean Paul ,184.0,2002-11-12,4192324.0,"['dance pop', 'dancehall', 'pop rap']",81.0,0.102,0.765,273360.0,0.666,0.0,7.0,0.116,-5.384,0.172,87.002,4.0,0.756
0,Through the Wire,Kanye West,0,Kanye West,Through the Wire Kanye West,184.0,2004-02-10,19114414.0,"['chicago rap', 'rap']",91.0,0.00865,0.571,221227.0,0.739,5.21e-06,7.0,0.158,-6.11,0.247,83.089,4.0,0.66
0,Why?,Jadakiss featuring Anthony Hamilton,1,Jadakiss ,Why? Jadakiss ,69.0,2004-01-01,1029054.0,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",66.0,0.0164,0.602,240000.0,0.938,0.0,1.0,0.0612,-3.378,0.238,168.417,4.0,0.562
0,Fuck It (I Don't Want You Back),Eamon,0,Eamon,Fuck It (I Don't Want You Back) Eamon,175.0,2004-01-23,64685.0,[],52.0,0.214,0.828,225107.0,0.653,3.25e-06,0.0,0.0404,-6.245,0.0653,68.507,4.0,0.575
0,Read Your Mind,Avant,0,Avant,Read Your Mind Avant,128.0,2003-01-01,1313185.0,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",57.0,0.291,0.755,263507.0,0.381,5.13e-06,8.0,0.0974,-6.696,0.0711,73.108,4.0,0.695
0,Game Over (Flip),Lil' Flip,0,Lil' Flip,Game Over (Flip) Lil' Flip,184.0,2004-03-30,532158.0,"['crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",55.0,0.00106,0.813,232467.0,0.59,5.07e-05,8.0,0.0809,-8.998,0.378,159.961,4.0,0.602
0,One Thing,Finger Eleven,0,Finger Eleven,One Thing Finger Eleven,89.0,2021-04-29,1755040.0,[],0.0,0.444,0.589,279573.0,0.555,0.0,1.0,0.0806,-9.401,0.0334,151.993,4.0,0.446
0,Headsprung,LL Cool J,0,LL Cool J,Headsprung LL Cool J,184.0,2004-08-31,1455050.0,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",63.0,0.0114,0.718,267320.0,0.786,2.5e-05,0.0,0.0745,-5.76,0.0284,99.916,4.0,0.465
0,Get Low,Lil Jon & the East Side Boyz featuring Ying Yang Twins,1,Lil Jon & the East Side Boyz ,Get Low Lil Jon & the East Side Boyz ,184.0,2002-10-29,707444.0,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",63.0,0.0301,0.521,334067.0,0.625,0.0,1.0,0.121,-7.47,0.067,101.019,4.0,0.136
0,Drop It Like It's Hot,Snoop Dogg featuring Pharrell,1,Snoop Dogg ,Drop It Like It's Hot Snoop Dogg ,184.0,2004-01-01,9140508.0,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",84.0,0.19,0.888,266067.0,0.632,0.0,1.0,0.101,-3.872,0.219,91.979,4.0,0.662
0,U Should've Known Better,Monica,0,Monica,U Should've Known Better Monica,184.0,2003,2324070.0,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",63.0,0.191,0.753,257787.0,0.516,0.0,6.0,0.275,-5.164,0.0308,122.019,4.0,0.826
0,On the Way Down,Ryan Cabrera,0,Ryan Cabrera,On the Way Down Ryan Cabrera,184.0,2004-06-08,83913.0,"['neo mellow', 'pop rock', 'post-teen pop']",47.0,0.00184,0.5,212045.0,0.845,0.0,1.0,0.106,-5.015,0.0369,95.199,4.0,0.539
0,Breakaway,Kelly Clarkson,0,Kelly Clarkson,Breakaway Kelly Clarkson,183.0,2004,9441449.0,"['dance pop', 'pop', 'post-teen pop', 'talent show']",81.0,0.0421,0.268,237000.0,0.716,9.88e-06,9.0,0.108,-4.151,0.0337,160.008,3.0,0.393
0,Why Don't You & I,Santana featuring Alex Band or Chad Kroeger,1,Santana ,Why Don't You & I Santana ,184.0,2002-09-30,2862195.0,"['blues rock', 'classic rock', 'mexican classic rock']",72.0,0.136,0.495,274360.0,0.894,0.0,10.0,0.106,-4.89,0.102,168.062,4.0,0.777
0,Are You Gonna Be My Girl,Jet,0,Jet,Are You Gonna Be My Girl Jet,182.0,2003-09-15,524956.0,"['alternative rock', 'modern rock', 'rock']",63.0,0.00148,0.613,213800.0,0.953,0.000582,2.0,0.152,-3.435,0.0855,105.046,4.0,0.537
0,100 Years,Five for Fighting,0,Five for Fighting,100 Years Five for Fighting,184.0,2003,788568.0,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",59.0,0.544,0.643,244600.0,0.569,2.17e-05,7.0,0.178,-7.459,0.0276,120.507,4.0,0.275
0,Breaking the Habit,Linkin Park,0,Linkin Park,Breaking the Habit Linkin Park,182.0,2003-03-24,22413317.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",84.0,0.108,0.579,196907.0,0.849,0.0,4.0,0.0909,-5.218,0.0303,100.021,4.0,0.581
0,Gigolo,Nick Cannon featuring R. Kelly,1,Nick Cannon ,Gigolo Nick Cannon ,184.0,2003-03-13,62053.0,['pop rap'],39.0,0.273,0.896,237840.0,0.552,0.0,4.0,0.0662,-6.11,0.102,93.001,4.0,0.657
0,Live Like You Were Dying,Tim McGraw,0,Tim McGraw,Live Like You Were Dying Tim McGraw,184.0,2004-08-17,4240079.0,"['contemporary country', 'country', 'country road']",71.0,0.492,0.416,300333.0,0.546,0.0,7.0,0.0845,-7.728,0.0297,159.929,4.0,0.418
0,Remember When,Alan Jackson,0,Alan Jackson,Remember When Alan Jackson,184.0,2010-11-19,2198910.0,"['country', 'country road']",73.0,0.709,0.558,271280.0,0.314,0.000319,2.0,0.193,-10.623,0.0295,125.59,4.0,0.267
0,Everytime,Britney Spears,0,Britney Spears,Everytime Britney Spears,184.0,2003-11-13,11778253.0,"['dance pop', 'pop']",82.0,0.966,0.398,230307.0,0.284,8.57e-05,3.0,0.116,-12.852,0.0337,109.599,4.0,0.114
0,Southside,Lloyd featuring Ashanti,1,Lloyd ,Southside Lloyd ,184.0,2004-01-01,2071500.0,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",67.0,0.377,0.687,277840.0,0.404,0.0,9.0,0.0813,-9.481,0.0812,75.009,3.0,0.448
0,Dude,Beenie Man featuring Ms. Thing,1,Beenie Man ,Dude Beenie Man ,183.0,2004-01-01,441070.0,"['dancehall', 'jamaican dancehall', 'reggae fusion', 'soca']",63.0,0.123,0.616,255360.0,0.71,0.0,5.0,0.128,-7.05,0.264,93.938,4.0,0.945
0,Wanna Get to Know You,G-Unit featuring Joe,1,G-Unit ,Wanna Get to Know You G-Unit ,181.0,2003-01-01,2094661.0,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']",63.0,0.106,0.513,265027.0,0.826,0.0,10.0,0.0675,-3.651,0.132,76.91,1.0,0.889
0,Let's Get It Started,The Black Eyed Peas,0,The Black Eyed Peas,Let's Get It Started The Black Eyed Peas,131.0,2007-01-01,1755040.0,[],0.0,0.102,0.781,227880.0,0.723,0.0,11.0,0.162,-5.564,0.107,104.972,4.0,0.764
0,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,0,Kenny Chesney and Uncle Kracker,When the Sun Goes Down Kenny Chesney and Uncle Kracker,184.0,2004-01-22,4156419.0,"['contemporary country', 'country', 'country road']",71.0,0.0432,0.798,290560.0,0.741,3e-06,9.0,0.252,-6.802,0.0284,104.945,4.0,0.708
0,American Soldier,Toby Keith,0,Toby Keith,American Soldier Toby Keith,184.0,2003-11-04,1906622.0,"['contemporary country', 'country', 'country road', 'oklahoma country']",69.0,0.193,0.565,263333.0,0.541,3.45e-06,9.0,0.0582,-8.426,0.0376,82.006,4.0,0.226
0,Change Clothes,Jay-Z,0,Jay-Z,Change Clothes Jay-Z,184.0,2003-11-14,7906199.0,"['east coast hip hop', 'hip hop', 'rap']",84.0,0.0412,0.895,258427.0,0.628,0.0,10.0,0.059,-3.79,0.0473,104.009,4.0,0.34
0,Don't Tell Me,Avril Lavigne,0,Avril Lavigne,Don't Tell Me Avril Lavigne,184.0,2004,9463905.0,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",77.0,0.00462,0.523,202013.0,0.795,0.0,4.0,0.358,-2.92,0.0386,144.106,4.0,0.484
0,You'll Think of Me,Keith Urban,0,Keith Urban,You'll Think of Me Keith Urban,184.0,2002-01-01,4996346.0,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",71.0,0.366,0.581,293600.0,0.49,7.51e-06,2.0,0.101,-10.657,0.0355,82.881,4.0,0.454
0,Happy People,R. Kelly,0,R. Kelly,Happy People R. Kelly,183.0,2011-10-24,2491805.0,[],68.0,0.0963,0.762,363760.0,0.638,0.0,5.0,0.0878,-5.178,0.0965,96.995,4.0,0.791
0,Hey Mama,The Black Eyed Peas,0,The Black Eyed Peas,Hey Mama The Black Eyed Peas,183.0,2003-06-24,7153914.0,"['dance pop', 'pop', 'pop rap']",82.0,0.106,0.865,214893.0,0.876,1.1e-06,11.0,0.597,-6.339,0.241,100.175,4.0,0.941
0,Over and Over,Nelly featuring Tim McGraw,1,Nelly ,Over and Over Nelly ,162.0,2004-09-14,2317769.0,"['dance pop', 'hip hop', 'pop rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",75.0,0.0065,0.644,253933.0,0.517,1.37e-06,7.0,0.158,-10.02,0.0803,169.799,4.0,0.464
0,Redneck Woman,Gretchen Wilson,0,Gretchen Wilson,Redneck Woman Gretchen Wilson,184.0,2004-05-11,833343.0,"['contemporary country', 'country', 'country dawn', 'country road']",56.0,0.13,0.499,221333.0,0.825,0.0,6.0,0.306,-5.146,0.177,185.069,4.0,0.753
0,Just Lose It,Eminem,0,Eminem,Just Lose It Eminem,184.0,2004-11-12,64504920.0,"['detroit hip hop', 'hip hop', 'rap']",93.0,0.0581,0.94,248680.0,0.633,4.04e-05,8.0,0.281,-3.56,0.0467,121.003,4.0,0.962
0,Letters from Home,John Michael Montgomery,0,John Michael Montgomery,Letters from Home John Michael Montgomery,184.0,2004-04-20,906836.0,"['contemporary country', 'country', 'country road', 'country rock']",60.0,0.367,0.644,267533.0,0.626,5.78e-06,0.0,0.155,-7.243,0.0258,128.029,4.0,0.388
0,I Go Back,Kenny Chesney,0,Kenny Chesney,I Go Back Kenny Chesney,184.0,2004-01-22,4156419.0,"['contemporary country', 'country', 'country road']",71.0,0.0409,0.532,243667.0,0.842,0.0,5.0,0.217,-5.754,0.0503,90.187,4.0,0.67
1,We Belong Together,Mariah Carey,0,Mariah Carey,We Belong Together Mariah Carey,163.0,2005,8526038.0,"['dance pop', 'urban contemporary']",85.0,0.0264,0.84,201400.0,0.476,0.0,0.0,0.0865,-7.918,0.0629,139.987,4.0,0.767
1,Hollaback Girl,Gwen Stefani,0,Gwen Stefani,Hollaback Girl Gwen Stefani,165.0,2004-11-22,5754648.0,"['dance pop', 'pop']",76.0,0.35,0.926,199853.0,0.916,6.17e-06,10.0,0.0234,-2.221,0.0929,110.007,4.0,0.904
1,Let Me Love You,Mario,0,Mario,Let Me Love You Mario,149.0,2004-09-21,2993821.0,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",67.0,0.235,0.656,256733.0,0.578,0.0,7.0,0.118,-8.97,0.0922,94.514,4.0,0.556
1,Since U Been Gone,Kelly Clarkson,0,Kelly Clarkson,Since U Been Gone Kelly Clarkson,183.0,2004,9441449.0,"['dance pop', 'pop', 'post-teen pop', 'talent show']",81.0,0.00206,0.662,188960.0,0.739,0.0603,9.0,0.113,-5.354,0.0322,130.999,4.0,0.382
1,"1, 2 Step",Ciara featuring Missy Elliott,1,Ciara ,"1, 2 Step Ciara ",183.0,2005-01-22,5983394.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",70.0,0.0444,0.939,202213.0,0.498,0.00128,5.0,0.0475,-10.94,0.161,113.053,4.0,0.801
1,Gold Digger,Kanye West featuring Jamie Foxx,1,Kanye West ,Gold Digger Kanye West ,182.0,2005-08-30,19114414.0,"['chicago rap', 'rap']",91.0,0.0195,0.629,207627.0,0.696,0.0,1.0,0.0554,-5.572,0.348,93.034,4.0,0.623
1,Boulevard of Broken Dreams,Green Day,0,Green Day,Boulevard of Broken Dreams Green Day,106.0,2004,13697084.0,"['permanent wave', 'punk']",80.0,0.00394,0.49,261267.0,0.679,1.54e-05,8.0,0.0383,-3.68,0.0309,167.046,4.0,0.506
1,Candy Shop,50 Cent featuring Olivia,1,50 Cent ,Candy Shop 50 Cent ,178.0,2005-03-03,9943679.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84.0,0.0253,0.614,209107.0,0.574,3.2e-05,11.0,0.38,-7.961,0.466,125.173,5.0,0.755
1,Don't Cha,The Pussycat Dolls featuring Busta Rhymes,1,The Pussycat Dolls ,Don't Cha The Pussycat Dolls ,165.0,2005-01-01,5303271.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",70.0,0.00542,0.875,272080.0,0.631,2.54e-06,1.0,0.127,-3.475,0.099,120.003,4.0,0.549
1,Behind These Hazel Eyes,Kelly Clarkson,0,Kelly Clarkson,Behind These Hazel Eyes Kelly Clarkson,184.0,2004-01-17,9441449.0,"['dance pop', 'pop', 'post-teen pop', 'talent show']",81.0,0.00165,0.548,198973.0,0.889,0.00109,9.0,0.197,-4.682,0.0382,90.048,4.0,0.425
0,Disco Inferno,50 Cent,0,50 Cent,Disco Inferno 50 Cent,178.0,2005-03-03,9943679.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84.0,0.206,0.925,214227.0,0.659,7.88e-05,3.0,0.279,-4.763,0.231,97.018,4.0,0.71
0,You and Me,Lifehouse,0,Lifehouse,You and Me Lifehouse,184.0,2005-03-22,1878179.0,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",65.0,0.114,0.459,195493.0,0.427,0.0,7.0,0.168,-7.734,0.0267,139.902,3.0,0.354
0,Don't Phunk with My Heart,The Black Eyed Peas,0,The Black Eyed Peas,Don't Phunk with My Heart The Black Eyed Peas,178.0,2005-01-01,7153914.0,"['dance pop', 'pop', 'pop rap']",82.0,0.00937,0.69,239773.0,0.928,0.0,5.0,0.547,-2.76,0.061,130.889,4.0,0.604
0,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop,1,Missy Elliott ,Lose Control Missy Elliott ,184.0,2005-07-04,2123452.0,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",71.0,0.0311,0.904,226864.0,0.813,0.00697,4.0,0.0471,-7.105,0.121,125.461,4.0,0.81
0,Shake It Off,Mariah Carey,0,Mariah Carey,Shake It Off Mariah Carey,163.0,2005,8526038.0,"['dance pop', 'urban contemporary']",85.0,0.193,0.777,232840.0,0.501,0.0,2.0,0.104,-6.549,0.112,134.015,4.0,0.844
0,Mr. Brightside,The Killers,0,The Killers,Mr. Brightside The Killers,184.0,2004,6818701.0,"['alternative rock', 'dance rock', 'permanent wave', 'rock']",78.0,0.00121,0.352,222973.0,0.911,0.0,1.0,0.0995,-5.23,0.0747,148.033,4.0,0.236
0,Just a Lil Bit,50 Cent,0,50 Cent,Just a Lil Bit 50 Cent,178.0,2005-03-03,9943679.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84.0,0.0322,0.489,237707.0,0.692,0.00608,1.0,0.315,-6.672,0.41,96.946,4.0,0.527
0,Pon de Replay,Rihanna,0,Rihanna,Pon de Replay Rihanna,184.0,2005-08-29,52047034.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",90.0,0.000155,0.779,246960.0,0.64,0.00077,7.0,0.101,-8.415,0.159,99.019,4.0,0.498
0,How We Do,The Game featuring 50 Cent,1,The Game ,How We Do The Game ,183.0,2005,4371818.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",74.0,0.0455,0.862,235533.0,0.648,0.0,4.0,0.0332,-7.401,0.251,98.012,4.0,0.637
0,Beverly Hills,Weezer,0,Weezer,Beverly Hills Weezer,184.0,2005-05-10,2980782.0,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",74.0,0.0932,0.693,196093.0,0.823,0.0,5.0,0.328,-3.761,0.0726,87.904,4.0,0.741
0,Oh,Ciara featuring Ludacris,1,Ciara ,Oh Ciara ,184.0,2004-09-27,5983394.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",70.0,0.000298,0.8,256347.0,0.496,0.0,7.0,0.0697,-7.135,0.0506,128.29,4.0,0.357
0,Lonely No More,Rob Thomas,0,Rob Thomas,Lonely No More Rob Thomas,184.0,2005-04-05,833888.0,"['neo mellow', 'pop rock']",62.0,0.033,0.551,226640.0,0.896,0.0,9.0,0.0899,-3.152,0.109,171.79,4.0,0.858
0,Hate It or Love It,The Game featuring 50 Cent,1,The Game ,Hate It or Love It The Game ,183.0,2005,4371818.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",74.0,0.14,0.802,206400.0,0.785,0.0,9.0,0.123,-4.781,0.207,99.998,4.0,0.435
0,Lovers & Friends,Lil Jon featuring Usher and Ludacris,1,Lil Jon ,Lovers & Friends Lil Jon ,184.0,2004-11-16,707444.0,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",63.0,0.0541,0.675,260600.0,0.501,0.0,10.0,0.429,-6.183,0.22,139.861,4.0,0.532
0,Soldier,Destiny's Child featuring T.I. and Lil Wayne,1,Destiny's Child ,Soldier Destiny's Child ,183.0,2004,6063791.0,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",73.0,0.0444,0.878,325573.0,0.417,0.0,7.0,0.0833,-6.799,0.361,77.49,4.0,0.904
0,Switch,Will Smith,0,Will Smith,Switch Will Smith,99.0,2005-01-01,863236.0,"['dance pop', 'hip hop', 'pop rap']",68.0,0.007,0.877,196653.0,0.885,0.000497,1.0,0.557,-4.966,0.17,102.507,4.0,0.517
0,Let Me Hold You,Bow Wow featuring Omarion,1,Bow Wow ,Let Me Hold You Bow Wow ,184.0,2005,1251809.0,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",61.0,0.0915,0.815,248493.0,0.662,0.000409,6.0,0.0898,-8.244,0.199,151.518,4.0,0.611
0,Like You,Bow Wow featuring Ciara,1,Bow Wow ,Like You Bow Wow ,184.0,2005,1251809.0,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",61.0,0.0465,0.714,205840.0,0.6,0.0,6.0,0.0646,-8.365,0.0876,82.017,4.0,0.504
0,Rich Girl,Gwen Stefani featuring Eve,1,Gwen Stefani ,Rich Girl Gwen Stefani ,165.0,2004-11-22,5754648.0,"['dance pop', 'pop']",76.0,0.0294,0.856,236213.0,0.754,1.49e-05,7.0,0.206,-2.728,0.0416,98.018,4.0,0.722
0,My Humps,The Black Eyed Peas,0,The Black Eyed Peas,My Humps The Black Eyed Peas,178.0,2005-01-01,7153914.0,"['dance pop', 'pop', 'pop rap']",82.0,0.111,0.802,326960.0,0.682,1.39e-05,1.0,0.109,-5.924,0.222,123.95,4.0,0.586
0,Obsession (No Es Amor),Frankie J featuring Baby Bash,1,Frankie J ,Obsession (No Es Amor) Frankie J ,184.0,2003,551993.0,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",60.0,0.0939,0.649,225627.0,0.503,0.0,8.0,0.303,-8.321,0.047,75.037,4.0,0.538
0,Caught Up,Usher,0,Usher,Caught Up Usher,184.0,2004-03-23,10236358.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",80.0,0.027,0.817,224640.0,0.806,9e-06,6.0,0.119,-4.606,0.0623,110.086,4.0,0.805
0,Listen to Your Heart,DHT featuring Edmee,1,DHT ,Listen to Your Heart DHT ,181.0,2018-11-28,12953.0,['eurodance'],39.0,0.839,0.568,271040.0,0.268,0.0,9.0,0.0988,-9.234,0.0307,144.955,4.0,0.216
